Labor Force Data by County									
LAUS_Code	 State_FIPS_Code	 County_FIPS_Code	 County_Name_State_Abbreviation	Year	EMPTY	Force	Employed	Unemployed	 UnemploymentPercentage
CN1915900000000	19	159	"Ringgold County, IA"	2010		"2,459"	"2,330"	129	5.2
CN1916100000000	19	161	"Sac County, IA"	2010		"5,789"	"5,510"	279	4.8
CN1916300000000	19	163	"Scott County, IA"	2010		"89,146"	"82,828"	"6,318"	7.1
CN1916500000000	19	165	"Shelby County, IA"	2010		"7,562"	"7,246"	316	4.2
CN1916700000000	19	167	"Sioux County, IA"	2010		"19,823"	"19,027"	796	4
CN1916900000000	19	169	"Story County, IA"	2010		"48,912"	"46,573"	"2,339"	4.8
CN1917100000000	19	171	"Tama County, IA"	2010		"8,850"	"8,218"	632	7.1
CN1917300000000	19	173	"Taylor County, IA"	2010		"3,332"	"3,148"	184	5.5
CN1917500000000	19	175	"Union County, IA"	2010		"7,052"	"6,643"	409	5.8
CN1917700000000	19	177	"Van Buren County, IA"	2010		"3,797"	"3,493"	304	8
CN1917900000000	19	179	"Wapello County, IA"	2010		"18,654"	"17,125"	"1,529"	8.2
CN1918100000000	19	181	"Warren County, IA"	2010		"25,932"	"24,364"	"1,568"	6
CN1918300000000	19	183	"Washington County, IA"	2010		"12,106"	"11,459"	647	5.3
CN1918500000000	19	185	"Wayne County, IA"	2010		"3,263"	"3,078"	185	5.7
CN1918700000000	19	187	"Webster County, IA"	2010		"19,070"	"17,594"	"1,476"	7.7
CN1918900000000	19	189	"Winnebago County, IA"	2010		"5,620"	"5,215"	405	7.2
CN1919100000000	19	191	"Winneshiek County, IA"	2010		"12,209"	"11,503"	706	5.8
CN1919300000000	19	193	"Woodbury County, IA"	2010		"55,766"	"51,984"	"3,782"	6.8
CN1919500000000	19	195	"Worth County, IA"	2010		"4,379"	"4,066"	313	7.1
CN1919700000000	19	197	"Wright County, IA"	2010		"6,916"	"6,402"	514	7.4
CN2000100000000	20	1	"Allen County, KS"	2010		"7,570"	"6,992"	578	7.6
